# DeltaBLM CollPos ActualPos Theta SignalBLM ErrBLM BeamInt SignalCry
129.0	5.77	5.77	-66.49798793931126	5.1822617276509597e-05	4.576370239257812e-06	206019112197.9491	3.3878580729166665e-07
132.0	5.72	5.72	-65.58673572378851	6.598994007110596e-05	3.0308441162109375e-05	205963770005.36	3.5535685221354165e-07
135.0	5.67	5.67	-64.67548350826576	5.372368437449137e-05	2.1390457153320302e-06	205887937855.3807	3.286590576171875e-07
138.0	5.62	5.62	-63.76423129274302	5.1078761482238764e-05	1.2941986083984381e-05	205833813562.42935	3.4430948893229167e-07
141.0	5.57	5.57	-62.85297907722027	5.803031482696534e-05	1.401358032226562e-05	205775378026.2465	3.5075378417968745e-07
144.0	5.52	5.52	-61.941726861697525	6.360094776153564e-05	3.7050094604492215e-06	205705084781.42435	3.4615071614583336e-07
147.0	5.47	5.47	-61.03047464617478	7.408029244740804e-05	1.305245971679688e-05	205622381499.41318	3.5719807942708334e-07
150.0	5.42	5.42	-60.11922243065204	6.340209522247315e-05	4.453468322753908e-06	205551491453.39688	3.5627746582031247e-07
153.0	5.37	5.37	-59.20797021512929	5.138348458607991e-05	9.47035217285156e-06	205507272845.40466	3.4062703450520834e-07
156.0	5.32	5.32	-58.29671799960654	5.2933797899882e-05	9.058837890624993e-06	205439384811.3563	3.314208984375e-07
159.0	5.27	5.27	-57.385465784083785	7.004248116811115e-05	2.1469169616699216e-05	205373255507.68967	3.268178304036458e-07
162.0	5.22	5.22	-56.47421356856104	4.898436552683513e-05	5.311019897460938e-06	205315324139.43674	3.351033528645833e-07
165.0	5.17	5.17	-55.5629613530383	8.135037810007733e-05	7.433494567871101e-06	205240726593.45444	3.5535685221354165e-07
168.0	5.12	5.12	-54.65170913751556	9.524519926706948e-05	2.2101631164550777e-05	205139928368.65967	3.7468973795572917e-07
171.0	5.07	5.07	-53.740456921992816	5.325969511667887e-05	8.723274230957025e-06	205067784627.95035	3.351033528645833e-07
174.0	5.02	5.02	-52.829204706470044	5.5815318489074706e-05	2.0386528015136718e-05	205006032734.13254	3.3878580729166665e-07
177.0	4.97	4.97	-51.9179524909473	5.475293038686117e-05	2.418682098388672e-05	204953357164.69046	3.4246826171875003e-07
180.0	4.92	4.92	-51.006700275424556	3.90960547765096e-05	7.2194519042968775e-06	204915092033.67715	3.2681783040364585e-07
183.0	4.87	4.87	-50.09544805990182	6.366170825958252e-05	2.213477325439453e-05	204854589712.69754	3.397064208984375e-07
186.0	4.82	4.82	-49.184195844379076	5.5188380622863774e-05	1.9016654968261724e-05	204804222815.84985	3.2681783040364585e-07
189.0	4.77	4.77	-48.27294362885632	9.4869588915507e-05	4.362603759765625e-05	204699893896.96805	3.5535685221354165e-07
192.0	4.72	4.72	-47.361691413333574	5.420792713165283e-05	5.813674926757813e-06	204641292835.7721	3.314208984375e-07
195.0	4.67	4.67	-46.450439197810816	7.115089995066326e-05	8.59346771240234e-06	204574348489.54422	3.406270345052083e-07
198.0	4.62	4.62	-45.53918698228808	7.527064584096273e-05	3.0452056884765628e-05	204490531222.0254	3.618011474609375e-07
201.0	4.57	4.57	-44.627934766765335	7.39744218826294e-05	3.060119628906256e-06	204428491666.12717	3.5443623860677084e-07
204.0	4.52	4.52	-43.71668255124258	9.950764026641846e-05	1.3564781188964842e-05	204332775905.29996	3.682454427083333e-07
207.0	4.47	4.47	-42.805430335719834	8.410945707956951e-05	1.391691589355469e-05	204266486717.05322	3.756103515625e-07
210.0	4.42	4.42	-41.8941781201971	7.517121957143147e-05	5.899291992187494e-06	204192819408.62817	3.636423746744792e-07
213.0	4.37	4.37	-40.98292590467435	8.498496061960857e-05	1.6218910217285156e-05	204109699819.27725	3.5259501139322914e-07
216.0	4.32	4.32	-40.071673689151595	7.041809151967366e-05	1.5430404663085934e-05	204038083459.04883	3.397064208984375e-07
219.0	4.27	4.27	-39.16042147362884	8.129974435170492e-05	2.0534286499023436e-05	203961042087.021	3.710072835286459e-07
222.0	4.22	4.22	-38.24916925810609	0.00012123964506785075	8.08666992187499e-06	203854488234.28012	3.949432373046875e-07
225.0	4.17	4.17	-37.337917042583356	9.403275114695232e-05	2.1550643920898436e-05	203760869629.81168	3.6640421549479164e-07
228.0	4.12	4.12	-36.42666482706061	9.792510547637938e-05	1.1766822814941407e-05	203674356452.28238	3.5995992024739585e-07
231.0	4.07	4.07	-35.51541261153787	6.666751168568928e-05	1.2092720031738286e-05	203596478777.59985	3.6640421549479164e-07
234.0	4.02	4.02	-34.6041603960151	6.623022022247315e-05	1.0898223876953132e-05	203549783802.60278	3.710072835286458e-07
237.0	3.97	3.97	-33.692908180492374	7.653280709584554e-05	2.29094696044921e-06	203463389508.0449	3.516743977864584e-07
240.0	3.92	3.92	-32.781655964969616	7.340180021921794e-05	1.8545761108398467e-06	203402508844.17813	3.433888753255208e-07
243.0	3.87	3.87	-31.870403749446872	6.605806547800699e-05	9.488304138183593e-06	203325909161.43823	3.305002848307291e-07
246.0	3.82	3.82	-30.95915153392412	7.924861723581949e-05	7.4790649414062504e-06	203258545687.6542	3.5719807942708334e-07
249.0	3.77	3.77	-30.047899318401374	6.727511666615804e-05	3.357017517089838e-06	203202024427.63876	3.351033528645833e-07
252.0	3.72	3.72	-29.136647102878634	0.00010381979440053303	2.5790069580078118e-05	203120429924.5818	3.792928059895833e-07
255.0	3.67	3.67	-28.225394887355883	0.0001213611660639445	3.250272369384765e-05	203001204405.3389	3.7192789713541666e-07
258.0	3.62	3.62	-27.314142671833142	0.00019003986174265545	7.068655395507815e-05	202836983199.99496	3.7468973795572917e-07
261.0	3.57	3.57	-26.402890456310384	0.00017541039091746008	5.3900085449218755e-05	202641004404.68408	3.6456298828125e-07
264.0	3.52	3.52	-25.49163824078764	0.0002686611843744913	0.00013449198150634767	202415778229.0088	3.737691243489583e-07
267.0	3.47	3.47	-24.5803860252649	0.00025628445504506425	9.368440246582033e-05	202147092083.57315	3.737691243489583e-07
270.0	3.42	3.42	-23.669133809742142	0.00035368353341420493	0.00014136344146728513	201812599874.66678	3.7192789713541666e-07
273.0	3.37	3.37	-22.757881594219402	0.0003907833411534627	0.00017848534393310545	201482240367.59512	3.894195556640625e-07
277.0	3.32	3.32	-21.84662937869665	0.00027412171192169185	0.00023557535552978516	200958058836.60892	3.52410888671875e-07
