# Pos SignalBLM SignalBLMNorm
4.175	-5.391041987457624e-13	0.00606880984711152
4.155	-4.7864541863986e-13	0.005388212587982987
4.135	-4.602384491406466e-13	0.00518100144399227
4.115	-4.708300499066901e-13	0.005300233331214044
4.095	-3.9971351082367394e-13	0.004499659427906279
4.075	-4.1246002225209283e-13	0.004643149599663573
4.055	-4.759935857111009e-13	0.0053583603445235784
4.035	-4.0928147168698806e-13	0.0046073679845065624
4.015	-3.056996355167951e-13	0.0034413253738311976
3.995	-3.157803503498857e-13	0.003554806110184791
3.975	-3.8227398288597344e-13	0.004303338977938488
3.955	-3.579825063207257e-13	0.00402988469484622
3.935	-3.27015702448332e-13	0.0036812848421431967
3.915	-3.1053095763685906e-13	0.0034957125875183224
3.895	-2.9479723268003507e-13	0.003318594722044698
3.875	-3.0360895302762615e-13	0.003417790119409194
3.855	-3.043323438824986e-13	0.0034259334830735355
3.835	-3.4836711115918113e-13	0.003921642160330607
3.815	-4.4622394327752684e-13	0.005023237191028971
3.795	-3.700006222640213e-13	0.004165175164759247
3.775	-5.025044518458252e-13	0.005656798764829306
3.755	-2.8211523211176744e-13	0.0031758307626675755
3.735	-2.829721431951658e-13	0.003185477191749608
3.715	-2.6424601077887447e-13	0.0029746731633805068
3.695	-3.188731721198148e-13	0.0035896226581849278
3.675	-3.1625749287018353e-13	0.003560177404328662
3.655	-2.9383003691988456e-13	0.0033077067950596332
3.635	-4.752012738696061e-13	0.005349441122753772
3.615	-4.620916144794678e-13	0.0052018629176790445
3.595	-4.307474077542878e-13	0.004849014561338605
3.575	-4.815369824080062e-13	0.005420763532142767
3.555	-6.112138026085946e-13	0.006880562890423368
3.535	-5.495236807242188e-13	0.006186104156782588
3.515	-6.625858203716201e-13	0.007458868546345859
3.495	-7.002798168553641e-13	0.007883197827345232
3.475	-1.0915446612272187e-12	0.012287748832284206
3.455	-1.473449707617047e-12	0.016586934614150443
3.435	-1.4335038612517438e-12	0.016137255783347494
3.415	-2.0434017827294416e-12	0.023003005521910064
3.395	-2.416352289721756e-12	0.027201388162197342
3.375	-3.030644612093458e-12	0.03411660659990886
3.355	-3.721703231141379e-12	0.04189599945562491
3.335	-5.1518668332034584e-12	0.05799565323566896
3.315	-6.22314977565309e-12	0.07005531161953354
3.295	-4.722847957821649e-12	0.0531660971283872
3.275	-4.310759141190089e-12	0.04852712626880845
