# DeltaBLM CollPos ActualPos Theta SignalBLM ErrBLM BeamInt SignalCry
0.0	6.78	6.78	-65.93405334963886	-5.258544921874984e-07	0.0	168279105423.61218	3.756103515625e-07
1.0	6.68	6.68	-64.11154891859336	1.3218170166015642e-06	0.0	168269805527.2157	4.1427612304687496e-07
2.0	6.58	6.58	-62.289044487547855	5.15359497070314e-07	0.0	168216592953.2115	4.2256164550781254e-07
3.0	6.48	6.48	-60.466540056502375	7.556396484375008e-07	0.0	168192095088.95288	4.280853271484375e-07
4.0	6.38	6.38	-58.64403562545687	1.6184387207031452e-07	0.0	168181854178.48413	3.81134033203125e-07
5.0	6.28	6.28	-56.82153119441137	5.374542236328141e-07	0.0	168146111392.9265	4.0322875976562497e-07
6.0	6.18	6.18	-54.999026763365876	1.9045654296875013e-06	0.0	168124625561.15872	4.2256164550781254e-07
7.0	6.08	6.08	-53.17652233232039	1.722283935546876e-06	0.0	168115187859.35416	4.0322875976562497e-07
8.0	5.98	5.98	-51.35401790127491	3.4429107666015628e-06	0.0	168100930905.56433	4.1979980468749997e-07
9.0	5.88	5.88	-49.53151347022939	5.633050537109377e-06	0.0	168075629832.6415	4.1979980468749997e-07
10.0	5.78	5.78	-47.70900903918391	6.35665283203125e-06	0.0	168025937202.48926	3.949432373046875e-07
11.0	5.68	5.68	-45.88650460813841	9.933236694335936e-06	0.0	168037075816.7592	4.3084716796874996e-07
12.0	5.58	5.58	-44.064000177092915	1.236641845703125e-05	0.0	168006553887.51898	4.1979980468749997e-07
13.0	5.48	5.48	-42.24149574604743	1.1609674072265626e-05	0.0	167986875275.2457	3.838958740234375e-07
14.0	5.38	5.38	-40.41899131500193	1.1739480590820314e-05	0.0	167969807091.13116	3.7837219238281244e-07
15.0	5.28	5.28	-38.59648688395643	1.629651794433594e-05	0.0	167918055254.4525	4.0046691894531246e-07
16.0	5.18	5.18	-36.77398245291093	1.656441650390625e-05	0.0	167922417779.94244	4.0046691894531246e-07
17.0	5.08	5.08	-34.95147802186545	1.8900933837890627e-05	0.0	167889486224.7096	4.36370849609375e-07
18.0	4.98	4.98	-33.12897359081997	2.2773034667968756e-05	0.0	167841695309.1887	4.3084716796874996e-07
19.0	4.88	4.88	-31.306469159774455	2.1505349731445316e-05	0.0	167839899901.58633	4.280853271484375e-07
20.0	4.78	4.78	-29.48396472872897	2.246094665527344e-05	0.0	167804145304.1366	4.3084716796874996e-07
21.0	4.68	4.68	-27.66146029768347	2.0784509277343753e-05	0.0	167786876317.856	4.280853271484375e-07
22.0	4.58	4.58	-25.83895586663797	1.7776864624023437e-05	0.0	167755551179.95157	4.0322875976562497e-07
23.0	4.48	4.48	-24.01645143559249	2.332540283203125e-05	0.0	167717398768.4013	4.25323486328125e-07
24.0	4.38	4.38	-22.193947004546988	2.1328591918945316e-05	0.0	167719418601.954	4.0046691894531246e-07
25.0	4.28	4.28	-20.37144257350149	2.0135476684570312e-05	0.0	167688884860.82172	4.059906005859375e-07
26.0	4.18	4.18	-18.54893814245599	2.519793090820313e-05	0.0	167671816676.70715	4.280853271484375e-07
27.0	4.08	4.08	-16.726433711410507	2.3206643676757814e-05	0.0	167614788861.54773	4.0875244140625004e-07
28.0	3.98	3.98	-14.903929280365007	3.010019836425781e-05	0.0	167618604102.7028	4.5018005371093747e-07
29.0	3.88	3.88	-13.081424849319509	2.8117196655273438e-05	0.0	167595196869.81668	4.3360900878906247e-07
30.0	3.78	3.78	-11.258920418274018	2.1632394409179696e-05	0.0	167585672547.46994	3.7837219238281244e-07
31.0	3.68	3.68	-9.436415987228527	1.8514276123046875e-05	0.0	167554347409.56552	3.97705078125e-07
32.0	3.58	3.58	-7.613911556183036	2.2645989990234377e-05	0.0	167540692862.27383	3.92181396484375e-07
33.0	3.48	3.48	-5.791407125137537	2.289731750488281e-05	0.0	167515994195.84915	3.70086669921875e-07
34.0	3.38	3.38	-3.9689026940920384	2.2386376953125e-05	0.0	167450304326.46802	3.59039306640625e-07
35.0	3.28	3.28	-2.1463982630465477	6.778551635742188e-05	0.0	167237280789.36633	3.2037353515624996e-07
36.0	3.18	3.18	-0.32389383200105654	0.00015173719177246094	0.0	166905555611.04523	3.452301025390625e-07
