# DeltaBLM CollPos ActualPos Theta SignalBLM ErrBLM BeamInt SignalCry
129.0	3.335	3.335	-45.67431286201971	0.00010283396682739258	6.651893615722653e-06	175061105232.82178	5.238291422526042e-07
132.0	3.315	3.315	-45.31318899927432	0.00012610615819295246	2.777169036865233e-05	175004151084.46313	5.376383463541667e-07
135.0	3.295	3.295	-44.95206513652894	9.71169563293457e-05	9.107170104980468e-06	174933763965.99997	5.127817789713542e-07
138.0	3.275	3.275	-44.59094127378354	8.991407546997069e-05	1.7181411743164063e-05	174890465806.34558	4.906870524088541e-07
141.0	3.255	3.255	-44.229817411038155	0.00014739995091756183	2.3384506225585924e-05	174835749754.2171	5.238291422526042e-07
144.0	3.235	3.235	-43.86869354829277	0.00016482256342569986	1.527021789550781e-05	174757766719.72244	5.532887776692708e-07
147.0	3.215	3.215	-43.507569685547374	0.00013435117365519206	4.0639106750488286e-05	174678871573.4232	4.943695068359376e-07
150.0	3.195	3.195	-43.14644582280199	0.00010719951655069987	1.0597183227539058e-05	174625576558.03574	4.428151448567708e-07
153.0	3.175	3.175	-42.78532196005659	0.0001696760383605957	2.0433479309082034e-05	174572377026.09445	5.523681640625e-07
156.0	3.155	3.155	-42.424198097311205	0.00016851974767049152	1.0695228576660155e-05	174499264715.006	5.578918457031251e-07
159.0	3.135	3.135	-42.06307423456582	0.0001726652707417806	1.262437438964844e-05	174436895445.30612	5.46844482421875e-07
162.0	3.115	3.115	-41.70195037182043	0.00013714431533813477	2.952407836914063e-05	174359165158.93332	4.980519612630208e-07
165.0	3.095	3.095	-41.34082650907504	0.00016774551162719725	2.3214653015136714e-05	174307503002.43808	5.02655029296875e-07
168.0	3.075	3.075	-40.97970264632965	0.0001630660326639811	1.6355621337890618e-05	174237245126.99863	5.284322102864583e-07
171.0	3.055	3.055	-40.618578783584276	0.00013773074620564778	2.2549049377441403e-05	174150209431.73877	4.6490987141927083e-07
174.0	3.035	3.035	-40.25745492083888	0.0001432507453918457	5.013017272949219e-05	174108638232.2137	6.232554117838542e-07
177.0	3.015	3.015	-39.896331058093494	0.00015759574661254884	3.849315643310546e-05	174055125349.59198	5.845896402994792e-07
180.0	2.995	2.995	-39.53520719534811	0.00027561564915974933	3.851525115966797e-05	173969447749.67618	6.913808186848958e-07
183.0	2.975	2.975	-39.17408333260271	0.00021283348363240558	5.512634277343739e-06	173864431046.58572	5.91033935546875e-07
186.0	2.955	2.955	-38.812959469857326	0.00017986631037394206	1.3691825866699207e-05	173801989646.66666	5.965576171875e-07
189.0	2.935	2.935	-38.45183560711193	0.00019881069717407227	4.365089416503905e-05	173731872945.28708	6.711273193359375e-07
192.0	2.915	2.915	-38.090711744366544	0.0002216179786682129	4.883348846435548e-05	173661555858.74985	6.563975016276042e-07
195.0	2.895	2.895	-37.72958788162116	0.00015471238479614256	3.994312286376954e-05	173579059952.37006	6.987457275390625e-07
198.0	2.875	2.875	-37.36846401887576	0.000158354332224528	2.4208915710449222e-05	173516641389.43127	1.02740478515625e-06
201.0	2.855	2.855	-37.007340156130375	0.00021930815912882487	3.374969482421858e-06	173468874731.0585	1.2649230957031248e-06
204.0	2.835	2.835	-36.64621629338498	0.00019310657526652017	3.0467247009277336e-05	173387467879.59726	9.629618326822916e-07
207.0	2.815	2.815	-36.285092430639594	0.00019024254633585608	1.5887489318847653e-05	173328315262.03564	6.812540690104167e-07
210.0	2.795	2.795	-35.923968567894214	0.0001884381436665853	1.3596542358398423e-05	173246715077.08844	5.809071858723957e-07
213.0	2.775	2.775	-35.56284470514882	0.00030252334365844726	0.0001075792236328125	173138505537.67346	9.086456298828125e-07
216.0	2.755	2.755	-35.20172084240343	0.00019206628189086911	2.34300765991211e-05	173077868636.6667	8.773447672526042e-07
219.0	2.735	2.735	-34.84059697965804	0.0002801929400126139	2.3445266723632794e-05	172992491690.23343	6.665242513020833e-07
222.0	2.715	2.715	-34.47947311691265	0.00028387723566691077	2.179920959472653e-05	172899358190.14694	6.333821614583334e-07
225.0	2.695	2.695	-34.11834925416726	0.0002466374946594238	1.618576812744141e-05	172807749192.52567	5.6341552734375e-07
228.0	2.675	2.675	-33.75722539142187	0.0002505565467834473	3.115218353271485e-05	172714272958.13333	6.02081298828125e-07
231.0	2.655	2.655	-33.39610152867648	0.00024375781529744462	9.598777770996071e-06	172647472177.5572	5.532887776692708e-07
234.0	2.635	2.635	-33.03497766593109	0.00028281945063273107	3.083042907714843e-05	172558964409.88126	6.453501383463542e-07
237.0	2.615	2.615	-32.67385380318571	0.00040431651077270505	9.599606323242187e-05	172451104127.12653	7.024281819661457e-07
240.0	2.595	2.595	-32.31272994044032	0.0003198603391011556	5.91765823364258e-05	172331026339.32858	5.855102539062499e-07
243.0	2.575	2.575	-31.951606077694926	0.00025344543228149417	6.489773559570315e-05	172222648261.07483	5.698598225911457e-07
246.0	2.555	2.555	-31.590482214949546	0.0002052301358540853	2.935560607910157e-05	172181221601.39047	5.008138020833333e-07
249.0	2.535	2.535	-31.229358352204155	0.0002635169451395671	3.692304992675778e-05	172079302989.46667	5.661773681640626e-07
252.0	2.515	2.515	-30.868234489458764	0.00023289917780558268	2.3246414184570336e-05	172009868000.2585	5.404001871744792e-07
255.0	2.495	2.495	-30.507110626713374	0.0002357374295552572	3.6424537658691415e-05	171938836309.78503	5.311940511067708e-07
258.0	2.475	2.475	-30.145986763967983	0.00028284706904093424	4.790274810791014e-05	171867254266.96054	5.4132080078125e-07
261.0	2.455	2.455	-29.784862901222596	0.0003412360664367675	3.098647308349609e-05	171761718064.2017	6.444295247395832e-07
264.0	2.435	2.435	-29.423739038477205	0.00028750261205037433	5.7752853393554674e-05	171673382922.1901	5.928751627604167e-07
267.0	2.415	2.415	-29.062615175731814	0.00029395887527465823	1.662628173828125e-05	171581103129.4435	5.974782307942707e-07
270.0	2.395	2.395	-28.701491312986423	0.0003601362637837728	2.6215393066406252e-05	171465320601.64426	7.1807861328125e-07
273.0	2.375	2.375	-28.340367450241033	0.00031891947199503575	6.781423950195309e-05	171379530352.61496	6.048431396484375e-07
276.0	2.355	2.355	-27.979243587495645	0.00030932667821248374	2.4400863647460917e-05	171268776660.35648	6.269378662109375e-07
279.0	2.335	2.335	-27.618119724750255	0.00030607138849894205	3.589288330078125e-05	171197324215.82224	5.809071858723959e-07
282.0	2.315	2.315	-27.256995862004864	0.00029372319819132486	8.192448425292968e-05	171094709799.48572	5.505269368489583e-07
285.0	2.295	2.295	-26.89587199925948	0.000283699557240804	5.332424163818359e-05	171009752191.71603	5.937957763671876e-07
288.0	2.275	2.275	-26.53474813651409	0.0003735459215799967	9.024452972412113e-05	170887811850.37482	6.656036376953125e-07
291.0	2.255	2.255	-26.173624273768702	0.00035530764541625974	0.00011944271087646484	170788263192.2449	6.987457275390625e-07
294.0	2.235	2.235	-25.81250041102331	0.00024808746109008785	1.3459831237793002e-05	170701910719.03946	5.431620279947916e-07
297.0	2.215	2.215	-25.45137654827792	0.00032721235936482746	4.110309600830077e-05	170612135341.0884	6.103668212890624e-07
300.0	2.195	2.195	-25.09025268553253	0.00027492518895467117	2.9272750854492162e-05	170530809268.36734	5.790659586588542e-07
303.0	2.175	2.175	-24.72912882278714	0.0003419053525288899	3.276786041259765e-05	170449303341.93677	6.425882975260417e-07
306.0	2.155	2.155	-24.368004960041752	0.00032087853775024415	2.9910736083984418e-06	170345947499.03674	6.462707519531249e-07
309.0	2.135	2.135	-24.00688109729636	0.0002622004676818848	5.2062080383300795e-05	170255812768.93332	5.505269368489583e-07
312.0	2.115	2.115	-23.645757234550977	0.00037583180516560875	0.00010799488067626952	170154881620.48706	6.435089111328124e-07
315.0	2.095	2.095	-23.284633371805587	0.00040136134109497066	8.45026626586914e-05	170059285985.9114	6.287790934244791e-07
318.0	2.075	2.075	-22.923509509060196	0.00032639025141398113	7.489421844482423e-05	169955782442.29565	6.333821614583332e-07
321.0	2.055	2.055	-22.562385646314816	0.0003610126879374186	4.4797058105468745e-05	169857490536.49796	6.02081298828125e-07
324.0	2.035	2.035	-22.20126178356943	0.00045332445551554365	0.00012123514556884767	169735778379.92477	8.092193603515625e-07
327.0	2.015	2.015	-21.840137920824038	0.0003923301216125488	4.263729858398438e-05	169630507561.30612	6.729685465494793e-07
330.0	1.995	1.995	-21.479014058078647	0.0003275078763326008	4.667096710205077e-05	169539688854.2068	6.122080485026042e-07
333.0	1.975	1.975	-21.117890195333256	0.0002962125373840332	2.0967895507812507e-05	169449081530.72653	5.588124593098958e-07
336.0	1.955	1.955	-20.75676633258787	0.00028262243932088214	2.2216247558593774e-05	169370694445.25168	6.02081298828125e-07
339.0	1.935	1.935	-20.39564246984248	0.00035672723159790035	2.5277748107910156e-05	169283336908.06992	5.937957763671876e-07
342.0	1.915	1.915	-20.034518607097088	0.00025928212254842123	4.686291503906249e-05	169205841112.44705	5.440826416015624e-07
345.0	1.895	1.895	-19.673394744351697	0.0002999981005350749	7.487350463867187e-05	169116520742.17688	5.818277994791667e-07
348.0	1.875	1.875	-19.312270881606306	0.0002450043261210124	2.487037658691406e-05	169054058581.36667	5.127817789713542e-07
351.0	1.855	1.855	-18.95114701886092	0.00026606612421671544	6.436608123779297e-05	168969193909.11563	5.311940511067707e-07
354.0	1.835	1.835	-18.590023156115528	0.0002877502571105957	4.470729827880861e-05	168895480196.45816	5.118611653645834e-07
357.0	1.815	1.815	-18.228899293370137	0.0002905912707010905	5.193641662597654e-05	168834252866.43887	5.477650960286458e-07
360.0	1.795	1.795	-17.867775430624746	0.0003275106381734212	2.8902664184570273e-05	168736856888.82993	5.891927083333333e-07
363.0	1.775	1.775	-17.506651567879356	0.0004241060208638509	8.109040832519532e-05	168650416087.4694	7.125549316406249e-07
366.0	1.755	1.755	-17.14552770513397	0.0004349913561503093	0.00012771994781494146	168521520396.1061	6.13128662109375e-07
369.0	1.735	1.735	-16.784403842388585	0.00035030042800903317	0.00013043898010253909	168429367736.98788	5.717010498046875e-07
372.0	1.715	1.715	-16.423279979643194	0.000385146573638916	7.599757385253904e-05	168326050100.04868	6.260172526041666e-07
375.0	1.695	1.695	-16.062156116897803	0.0003044814888000488	2.4529289245605462e-05	168239280168.7619	5.505269368489583e-07
378.0	1.675	1.675	-15.701032254152414	0.00034281215693155923	4.8000793457031254e-05	168138600385.71667	5.486857096354167e-07
381.0	1.655	1.655	-15.339908391407024	0.0003120222348531087	6.582157135009765e-05	168081037700.85168	5.431620279947916e-07
384.0	1.635	1.635	-14.978784528661636	0.00039413544489542643	4.557589721679688e-05	167983605587.81998	6.398264567057292e-07
387.0	1.615	1.615	-14.61766066591625	0.0003232850217183431	5.697953796386719e-05	167904999687.73334	5.974782307942707e-07
390.0	1.595	1.595	-14.256536803170858	0.0003946307350158691	6.93926315307617e-05	167818388898.7125	6.563975016276042e-07
393.0	1.575	1.575	-13.89541294042547	0.00038052049026489256	8.93925018310547e-05	167730250300.53854	6.646830240885416e-07
396.0	1.555	1.555	-13.534289077680079	0.0004896527890523274	2.2149963378906252e-05	167599541298.91156	7.558237711588541e-07
399.0	1.535	1.535	-13.17316521493469	0.0003768463213602701	2.835305786132812e-05	167505119256.04898	6.094462076822917e-07
402.0	1.515	1.515	-12.812041352189299	0.00024964421869913734	1.6982559204101544e-05	167432738485.1211	4.980519612630208e-07
405.0	1.495	1.495	-12.450917489443917	0.0004117210060119629	3.336994171142577e-05	167352512865.45486	6.186523437500001e-07
408.0	1.475	1.475	-12.089793626698528	0.0002978944984436035	3.843791961669925e-05	167261077622.8	5.247497558593751e-07
411.0	1.455	1.455	-11.728669763953137	0.0003081851173400879	2.510099029541017e-05	167208455698.81818	5.183054606119792e-07
414.0	1.435	1.435	-11.367545901207746	0.00045919797032674143	8.171320343017578e-05	167113417105.5973	6.582387288411458e-07
417.0	1.415	1.415	-11.006422038462357	0.0002782393979390462	7.094616699218749e-05	167012292470.08627	4.897664388020833e-07
420.0	1.395	1.395	-10.645298175716967	0.0003377920509338379	8.785001373291015e-05	166947720159.29138	5.440826416015625e-07
423.0	1.375	1.375	-10.284174312971578	0.00035692976659138995	7.649332427978514e-05	166863715675.94827	5.744628906249999e-07
426.0	1.355	1.355	-9.92305045022619	0.00029571448542277016	3.7458847045898435e-05	166791152209.17822	5.238291422526042e-07
429.0	1.335	1.335	-9.5619265874808	0.00037022803014119467	4.568775177001951e-05	166714496959.4966	5.496063232421875e-07
432.0	1.315	1.315	-9.20080272473541	0.00039782618484497065	1.8786041259765616e-05	166620067056.3608	6.057637532552084e-07
435.0	1.295	1.295	-8.83967886199002	0.00042721953608194983	3.6431442260742206e-05	166538521354.87527	6.370646158854165e-07
438.0	1.275	1.275	-8.478554999244631	0.0003731684700012207	0.00014606685638427738	166450053787.24356	5.818277994791667e-07
441.0	1.255	1.255	-8.11743113649924	0.000459573580678304	0.0001084478225708008	166348402424.6095	6.140492757161458e-07
444.0	1.235	1.235	-7.756307273753858	0.0002974065732320149	8.644699859619139e-05	166262756733.92438	4.824015299479167e-07
447.0	1.215	1.215	-7.3951834110084675	0.0003283944272359212	6.351819610595706e-05	166222139584.31424	5.155436197916667e-07
450.0	1.195	1.195	-7.034059548263078	0.0003164135617574056	9.260728454589844e-05	166142962680.15588	5.24749755859375e-07
453.0	1.175	1.175	-6.672935685517688	0.00035693160781860345	3.806369018554686e-05	166065448368.11258	5.496063232421874e-07
456.0	1.155	1.155	-6.311811822772298	0.0002452538124084473	7.427004241943359e-05	165997952897.62305	4.6490987141927083e-07
459.0	1.135	1.135	-5.950687960026908	0.0003445318631490072	4.101333618164061e-05	165945031206.3567	5.937957763671875e-07
462.0	1.115	1.115	-5.589564097281522	0.0003367094093322754	2.5203178405761717e-05	165852015823.0404	5.735422770182291e-07
465.0	1.095	1.095	-5.228440234536132	0.00041899017105102534	8.704631805419921e-05	165767061235.03674	6.057637532552084e-07
468.0	1.075	1.075	-4.867316371790741	0.00027152444229125975	6.447103118896485e-05	165682625158.61624	4.814809163411458e-07
471.0	1.055	1.055	-4.506192509045351	0.0003268275428771972	3.536813354492187e-05	165633854235.6169	5.054168701171876e-07
474.0	1.035	1.035	-4.145068646299961	0.00024489937616984053	2.0508049011230486e-05	165548176517.27893	4.1979980468749997e-07
477.0	1.015	1.015	-3.7839447835545714	0.00042272970352172845	0.00010669819641113281	165471895792.59344	5.385589599609375e-07
480.0	0.995	0.995	-3.422820920809185	0.0004183429796854655	6.0313079833984384e-05	165391310243.46667	5.993194580078125e-07
483.0	0.975	0.975	-3.061697058063795	0.00048778854649861656	6.214279937744144e-05	165279950521.92178	6.481119791666666e-07
486.0	0.955	0.955	-2.700573195318407	0.0004426968920389811	6.876431274414061e-05	165184941700.78094	5.818277994791667e-07
489.0	0.935	0.935	-2.339449332573019	0.0006942149737040202	0.00012043006896972656	165065957636.32654	7.374114990234375e-07
492.0	0.915	0.915	-1.978325469827629	0.00035897997309366857	9.131612396240236e-05	164958791366.84875	5.818277994791667e-07
495.0	0.895	0.895	-1.6172016070822408	0.00021591569798787435	5.183008575439455e-05	164886559423.01514	5.46844482421875e-07
498.0	0.875	0.875	-1.2560777443368507	0.00030514340998331706	5.0225456237792975e-05	164851333808.37552	5.799865722656249e-07
501.0	0.855	0.855	-0.8949538815914606	0.0002697448961893718	1.706955718994144e-05	164771273017.60275	5.238291422526042e-07
504.0	0.835	0.835	-0.5338300188460725	0.00037848041051228844	0.00012143952178955079	164714589745.21362	7.015075683593749e-07
507.0	0.815	0.815	-0.17270615610068255	0.00031513390884399414	5.314057922363281e-05	164645302324.86386	5.35797119140625e-07
510.0	0.795	0.795	0.18841770664470556	0.00029850854771931967	9.015891265869143e-05	164558698855.81497	5.054168701171875e-07
513.0	0.775	0.775	0.5495415693900936	0.0005126791765848795	0.0002924554672241211	164417349649.5238	5.450032552083333e-07
516.0	0.755	0.755	0.9106654321354837	0.0007907956265767415	0.0005533044281005859	164154400728.53415	5.818277994791667e-07
522.5	0.735	0.735	1.2717892948808738	0.0006577402626037597	0.0010925110397338868	163417123510.16736	5.004455566406251e-07
529.0	0.715	0.715	1.6329131576262619	0.0018428452379862465	0.001042702621459961	162835037569.14285	7.769978841145832e-07
531.5	0.695	0.695	1.9940370203716518	0.00338882522354126	0.00034354537963867163	162339780626.50262	1.0798797607421873e-06
