# Pos SignalBLM SignalBLMNorm
7.87	-4.526925561175463e-14	-0.015013915885736839
7.82	-1.8808416560213676e-14	-0.006237963941815359
7.77	3.097554307722543e-14	0.010273290161098252
7.72	5.9091530705194645e-15	0.0019598185558343017
7.67	-9.568914676967851e-15	-0.0031736081836628086
7.62	-2.1584429177798875e-14	-0.007158651047775767
7.57	-2.144672783203498e-14	-0.007112981279304579
7.52	-4.938032097259959e-14	-0.016377384065064834
7.47	3.357468479399999e-15	0.001113531659788
7.42	2.03255937515759e-14	0.0067411480659421135
7.37	4.6824539281106746e-14	0.015529738332440592
7.32	-3.48081127564733e-14	-0.01154439298823446
7.27	-4.295591745510306e-14	-0.014246678518347624
7.22	-4.456063333985009e-14	-0.014778895560322611
7.17	-1.9371777213125663e-14	-0.00642480707280685
7.12	1.4598902140206995e-14	0.004841844333315198
7.07	5.225312894623262e-14	0.017330174136143465
7.02	3.710565147635176e-14	0.012306390344239618
6.97	1.4998740435072474e-13	0.04974453947630304
6.92	6.706275488597091e-14	0.022241906727141082
6.87	2.122846533396971e-13	0.0704059275109313
6.82	3.1523138535943783e-13	0.10454904637534972
6.77	2.2428797700078177e-13	0.07438692718414008
6.72	3.4983231037492197e-13	0.11602472386840472
6.67	5.260808874135251e-13	0.17447899431925987
6.62	3.6492718861120177e-13	0.12103106269775576
6.57	6.631587318842611e-13	0.2199419735282077
6.52	5.055566955082095e-13	0.1676719795644355
6.47	1.07654679845441e-12	0.3570454795562591
6.42	1.2667305600772798e-12	0.42012146702836933
6.37	1.1490788566062135e-12	0.3811013250830802
6.32	1.9312857031814003e-12	0.6405265716665003
6.27	2.983671547108464e-12	0.9895588746398757
6.22	1.898878022283468e-12	0.6297783013784636
6.17	1.9360191180876506e-12	0.6420964471215824
6.12	2.0924031135679476e-12	0.6939624679405102
6.07	2.1884652422873897e-12	0.7258222522667193
6.02	2.798315929840201e-12	0.9280841804129195
5.97	2.730928986090808e-12	0.905734753819133
5.92	2.373443009797914e-12	0.7871716295560878
5.87	2.066903480831257e-12	0.6855053078690192
5.82	2.3742489087655413e-12	0.7874389124868284
5.77	2.3062424303196876e-12	0.7648840121847766
5.72	2.9421603584739272e-12	0.9757913521557184
5.67	2.3990732862092098e-12	0.7956721186621525
5.62	2.2839323648272344e-12	0.7574846979662765
5.57	2.597342717855752e-12	0.8614297841953378
5.52	2.8485661980822485e-12	0.9447500895476372
5.47	3.318958561215128e-12	1.1007595329972928
5.42	2.840394737362847e-12	0.9420399583063176
5.37	2.3009443984766574e-12	0.7631268769419661
5.32	2.3683569336491888e-12	0.7854847911388555
5.27	3.12985522931599e-12	1.0380418788084085
5.22	2.1851414773366796e-12	0.7247198986556525
5.17	3.6211450846082345e-12	1.200982145070668
5.12	4.228569562890076e-12	1.4024394012287105
5.07	2.357264509546038e-12	0.7818058986940153
5.02	2.461578236014948e-12	0.8164023923577041
4.97	2.4049514717122642e-12	0.7976216665730022
4.92	1.7094490957331847e-12	0.5669526610820307
4.87	2.7695520205663188e-12	0.9185443965453248
4.82	2.387643163575896e-12	0.7918812257600906
4.77	4.0796353934949005e-12	1.3530441756701388
4.72	2.315857838884716e-12	0.768073040443612
4.67	3.0183339817693105e-12	1.0010549523058327
4.62	3.1690920655116145e-12	1.0510550938547494
4.57	3.089582105058818e-12	1.024684970419219
4.52	4.120717898246304e-12	1.3666695216666123
4.47	3.451852499223784e-12	1.14483488568474
4.42	3.0559513891715762e-12	1.0135310706546943
4.37	3.4207808070331104e-12	1.1345297068901246
4.32	2.8051848743796702e-12	0.9303623215960629
4.27	3.203845403999085e-12	1.0625813205122945
4.22	4.7244250784216846e-12	1.5668939057498128
4.17	3.6218321047705616e-12	1.2012100008811863
4.12	3.726640218073339e-12	1.2359704619492071
4.07	2.505809565722801e-12	0.8310720716968881
4.02	2.4577833503602775e-12	0.8151437877430432
3.97	2.803103064136141e-12	0.9296718723394088
3.92	2.6525284621969883e-12	0.8797325840190653
3.87	2.354542908365422e-12	0.7809032575825567
3.82	2.785307140003115e-12	0.9237697097252566
3.77	2.33086723309215e-12	0.7730510278012784
3.72	3.544980282777898e-12	1.1757214706310035
3.67	4.083013168184592e-12	1.354164442049311
3.62	6.2982198455378866e-12	2.0888557082045454
3.57	5.725495145807654e-12	1.8989069151167963
3.52	8.63510554708395e-12	2.8639028098954187
3.47	8.109948351712552e-12	2.689730165535693
3.42	1.1017410173772375e-11	3.6540134665860986
3.37	1.1981546258243395e-11	3.973777020879951
3.32	8.227370423289295e-12	2.728674148200264
